FECHA,TIPO_INGRESO,LINEA_1,LINEA_2,LINEA_3,LINEA_4,LINEA_5,LINEA_6,LINEA_7,LINEA_8,LINEA_9,LINEA_A,LINEA_B,LINEA_12
11/04/2017,Boletos,1637605,1569550,1264615,210200,505950,283225,607675,863075,605425,549225,958400,0
12/04/2017,Boletos,1738980,1654100,1334275,213325,538150,292525,626175,904675,617075,603050,1085850,0
13/04/2017,Boletos,1371665,1254225,976000,161025,468500,201625,447150,791550,447500,427175,890975,0
14/04/2017,Boletos,905000,815425,680025,103425,338500,134625,299300,624500,296375,321900,675225,0
15/04/2017,Boletos,1215685,1127575,857900,133800,376725,163750,343750,605825,366400,390275,807450,0
16/04/2017,Boletos,1121905,902675,738650,116975,375825,142500,292650,486975,296200,359100,715825,0
17/04/2017,Boletos,1932210,1812025,1611085,245500,659575,407200,727750,986825,705125,688175,1262675,0
18/04/2017,Boletos,1751935,1707650,1472675,227400,585700,354000,657575,908475,642350,618625,1081500,0
19/04/2017,Boletos,1728715,1720325,1440715,225075,557275,343025,644325,921850,644600,626500,1143975,0
20/04/2017,Boletos,1752475,1734000,1457995,230775,561750,341450,649200,936565,640200,601950,1127525,0
21/04/2017,Boletos,1831750,1845800,1533255,240750,591200,354300,684275,973560,671125,633650,1183925,0
22/04/2017,Boletos,1794600,1795450,1397275,231200,542250,280275,605550,919550,629575,596400,1182050,0
23/04/2017,Boletos,1283175,1144875,923725,147150,395900,178325,360075,588650,375525,415550,820675,0
24/04/2017,Boletos,1800000,1819950,1611790,261350,642800,408925,760750,1035750,731200,719650,1255525,0
25/04/2017,Boletos,1606365,1658325,1438080,235700,554650,350100,666225,935500,666825,606450,1055750,0
26/04/2017,Boletos,1622345,1680475,1425130,236450,548950,341025,663175,939050,660550,627950,1119350,0
27/04/2017,Boletos,1653865,1704875,1452800,243100,555575,356850,663175,959825,666475,620375,1104650,0
28/04/2017,Boletos,1847400,1879400,1590060,255250,605050,385675,731000,1055775,710825,659975,1211800,0
29/04/2017,Boletos,1831070,1853675,1444450,234850,552425,283615,627475,928575,644375,623050,1219850,0
30/04/2017,Boletos,1267480,1149675,902880,147800,376900,180860,398375,599750,380975,419000,887100,0
01/05/2017,Boletos,1246790,1091700,903700,153275,390400,173050,377100,615200,421650,416200,904900,0
02/05/2017,Boletos,1816485,1788175,1624460,259525,638875,415125,763900,1037850,737400,719775,1262975,0
03/05/2017,Boletos,1621975,1658800,1425300,231575,557400,348100,688450,936025,659825,642750,1133900,0
04/05/2017,Boletos,1617225,1627950,1411725,230200,544775,333775,645750,913550,635800,604750,1088875,0
05/05/2017,Boletos,1733700,1715525,1420385,230850,532150,311400,663525,938325,638375,608450,1131375,0
06/05/2017,Boletos,1756980,1754300,1349555,231475,518925,276850,583850,899375,614850,598925,1181200,0
07/05/2017,Boletos,1189235,1098525,885070,150950,360625,165575,340400,570450,369825,404900,794450,0
08/05/2017,Boletos,1796865,1796125,1611415,260100,636075,400700,771525,1032575,726575,705450,1250475,0
09/05/2017,Boletos,1617630,1631525,1424035,246425,543825,347600,672485,946250,663325,616475,1075125,0
10/05/2017,Boletos,1404465,1349775,1131775,215525,447250,261900,595690,808000,575275,568850,981750,0
11/05/2017,Boletos,1579925,1608750,1419840,239175,539000,343900,656575,938315,644350,604975,1075000,0
12/05/2017,Boletos,1746750,1777000,1506600,251450,576450,363875,689575,993610,689450,642000,1150275,0
13/05/2017,Boletos,1788150,1743800,1390170,242525,545575,275750,600500,923175,645000,604550,1185475,0
14/05/2017,Boletos,1174775,1075500,854820,144100,362875,166725,343750,567475,373325,393375,793275,0
15/05/2017,Boletos,1936495,1842675,1565790,258050,579275,364625,754050,1030125,719700,678500,1212900,0
16/05/2017,Boletos,1698130,1749875,1533135,252125,607775,387025,719925,992975,695925,658325,1165175,0
17/05/2017,Boletos,1607775,1676825,1420445,234450,549825,341825,674225,956000,659925,630200,1123900,0
18/05/2017,Boletos,1577535,1638400,1397065,234400,535400,343875,646450,929050,649650,590050,1092750,0
19/05/2017,Boletos,1743805,1827775,1506150,248250,582550,369450,700900,984400,680975,638325,1189975,0
20/05/2017,Boletos,1738935,1803875,1390100,231025,538550,284350,617425,915190,643900,599750,1197750,0
21/05/2017,Boletos,1213060,1149325,910865,145675,383625,181050,369825,593685,382225,420275,815700,0
22/05/2017,Boletos,1748915,1809850,1559750,254175,610250,398450,765800,1031275,705025,676975,1224350,0
23/05/2017,Boletos,1593525,1657825,1437495,233875,544100,359550,665225,941025,661100,604775,1061080,0
24/05/2017,Boletos,1555675,1608900,1387040,234825,540000,337675,650875,931025,644375,612275,1102320,0
25/05/2017,Boletos,1565785,1598650,1377875,226300,531775,333200,647950,912650,635975,555325,1064375,0
26/05/2017,Boletos,1810415,1871325,1568025,246325,597850,366800,701550,1048325,702375,650525,1212525,0
27/05/2017,Boletos,1810075,1865325,1482100,233700,566750,308750,629475,943000,648950,625625,1214750,0
28/05/2017,Boletos,1261380,1248600,983660,149300,404875,215000,367200,616975,402900,427600,831400,0
29/05/2017,Boletos,1769795,1794400,1562160,256225,614000,394500,731490,1038600,667050,690350,1220350,0
30/05/2017,Boletos,1622675,1697100,1418815,230625,550200,346700,681960,959050,667875,611000,1058775,0
31/05/2017,Boletos,1644400,1707975,1435915,235775,540800,348525,688475,960375,677150,655950,1140525,0
01/06/2017,Boletos,1638400,1696100,1408125,235575,548500,343975,663250,950925,664075,619400,1105900,0
02/06/2017,Boletos,1771025,1821850,1504500,247100,575450,363375,695000,1020200,686400,640000,1183575,0
03/06/2017,Boletos,1833075,1852640,1412360,235225,537700,278925,614950,934775,649450,616600,1237625,0
04/06/2017,Boletos,1192425,1147400,881425,143925,366750,166875,343725,604950,366550,401400,799225,0
05/06/2017,Boletos,1768825,1794560,1542915,253575,614050,392000,736050,1014625,712250,672850,1213475,0
06/06/2017,Boletos,1563500,1598450,1378650,231975,528350,332875,651450,910975,638900,589875,1024025,0
07/06/2017,Boletos,1559300,1605400,1346600,230125,526175,323225,641125,908100,633700,601725,1065025,0
08/06/2017,Boletos,1558325,1613150,1341875,225850,515975,331575,638175,910250,633075,574650,1050875,0
09/06/2017,Boletos,1703150,1774975,1466250,243975,563350,373225,677275,982025,668900,630450,1130700,0
10/06/2017,Boletos,1785900,1816225,1362160,239775,536300,280325,608775,917530,645900,595100,1204200,0
11/06/2017,Boletos,1198900,1162025,891935,148975,370200,178750,352400,592920,377975,412500,816700,0
12/06/2017,Boletos,1744900,1757050,1549900,260575,610875,388600,733900,1009500,717275,677800,1195900,0
13/06/2017,Boletos,1567375,1595225,1378370,231600,529825,329800,653075,922150,651550,585400,1018725,0
14/06/2017,Boletos,1600125,1626250,1357615,235200,532150,334725,646475,943000,645950,613750,1070400,0
15/06/2017,Boletos,1686900,1720850,1371195,248650,560150,350475,697225,980150,686975,610450,1124275,0
16/06/2017,Boletos,1807750,1841400,1513300,252500,595800,369800,725625,1026725,713600,645275,1213075,0
17/06/2017,Boletos,1839700,1885975,1418275,242200,557675,283350,624250,950935,658550,627575,1268600,0
18/06/2017,Boletos,1126250,1028800,843510,144075,366200,171700,321775,551190,364225,396200,787100,0
19/06/2017,Boletos,1746270,1735275,1528890,247875,594225,397100,723550,1006350,714000,661850,1193300,0
20/06/2017,Boletos,1567205,1595075,1362000,221675,528675,339775,650400,902935,646975,584275,1012550,0
21/06/2017,Boletos,1555600,1580725,1337300,222725,516250,326800,633825,893190,632075,594625,1051725,0
22/06/2017,Boletos,1551800,1590725,1348375,223125,521075,330750,634525,896930,639375,564300,1050425,0
23/06/2017,Boletos,1740875,1741900,1447575,236400,560300,348925,690075,971245,676800,618325,1144850,0
24/06/2017,Boletos,1895725,1871475,1534230,232300,531100,289675,639750,987310,647025,626475,1202625,0
25/06/2017,Boletos,1224850,1209425,975600,152075,402900,192250,377325,633240,401700,423200,821675,0
26/06/2017,Boletos,1727750,1701875,1505890,244500,596100,386425,722785,979775,702350,647450,1156800,0
27/06/2017,Boletos,1553205,1541100,1352515,221375,510250,333475,639110,906875,628400,569700,994725,0
28/06/2017,Boletos,1586975,1566650,1345905,221975,505425,325075,556230,908675,626425,599500,1033900,0
29/06/2017,Boletos,1573320,1568075,1307985,230475,511875,302825,418850,904600,628425,569125,1035450,0
30/06/2017,Boletos,1811900,1817650,1474075,250925,582900,345800,691925,1006700,707750,647250,1188100,0
01/07/2017,Boletos,1790525,1769200,1365920,235645,535325,272700,602975,930425,634775,597500,1226525,0
02/07/2017,Boletos,1202455,1094225,853540,146555,369150,175150,345275,579275,363200,405650,828575,0
03/07/2017,Boletos,1792370,1740725,1475655,253400,584275,370675,720000,998400,702225,662975,1187475,0
04/07/2017,Boletos,1570100,1560925,1299900,221325,504950,313675,631575,885100,616175,576275,981600,0
05/07/2017,Boletos,1586075,1581100,1291210,226350,491625,308750,621550,913525,628700,587875,1040425,0
06/07/2017,Boletos,1573375,1583075,1283425,231750,496600,304375,628825,891950,624500,557300,1026800,0
07/07/2017,Boletos,1694925,1671475,1371950,235825,521200,327825,652760,936475,659600,591725,1082325,0
08/07/2017,Boletos,1736825,1688175,1269695,224800,509325,254125,574790,870330,598750,565900,1157825,0
09/07/2017,Boletos,1160025,1042150,811430,136625,351400,163875,325045,547520,342350,383125,772875,0
10/07/2017,Boletos,1760880,1679100,1424150,241075,553700,345650,694280,953700,677225,636350,1139085,0
11/07/2017,Boletos,1580420,1524475,1279020,222475,491050,306475,619225,877765,614550,567500,962800,0
12/07/2017,Boletos,1597540,1552250,1278625,223400,496075,297075,619975,884910,624125,586150,1056765,0
13/07/2017,Boletos,1622685,1608050,1299955,219575,497525,300650,622800,915700,655100,556050,1055075,0
14/07/2017,Boletos,1787000,1761075,1427675,242475,543225,332000,685600,987575,697400,641250,1143750,0
15/07/2017,Boletos,1856200,1817950,1342125,231975,555250,276000,612650,934925,648325,613225,1229025,0
16/07/2017,Boletos,1235505,1105025,855270,145600,385500,170475,340175,575875,363100,409075,836325,0
17/07/2017,Boletos,1848595,1762350,1455405,249200,584125,355325,716525,982000,715175,665150,1182500,0
18/07/2017,Boletos,1596675,1561925,1273285,215925,501900,300700,623100,868755,621125,562800,960475,0
19/07/2017,Boletos,1615315,1587225,1263250,216775,496325,288050,610450,887270,608050,582175,1036425,0
20/07/2017,Boletos,1610035,1597475,1277665,222425,500025,293275,607515,884225,621825,559625,1016950,0
21/07/2017,Boletos,1695875,1666400,1338750,230600,522000,305500,641405,910650,640925,586900,1078050,0
22/07/2017,Boletos,1730775,1704125,1281745,224775,524850,258450,563740,870150,597400,579700,1129925,0
23/07/2017,Boletos,1197525,1058775,854305,141600,382425,205950,336165,554975,347800,399175,791925,0
24/07/2017,Boletos,1767015,1678150,1440405,239975,572625,345275,684600,936275,664475,643125,1120625,0
25/07/2017,Boletos,1509915,1486775,1272570,212600,507125,289875,609650,839425,597900,554050,955375,0
26/07/2017,Boletos,1627095,1602075,1326095,216550,523575,301375,617925,880600,621150,599350,1050500,0
27/07/2017,Boletos,1614235,1598150,1313805,217200,519075,298675,612700,874575,621475,568350,1034550,0
28/07/2017,Boletos,1806465,1796150,1461825,236500,549625,326275,682550,962950,678100,619150,1122825,0
29/07/2017,Boletos,1747175,1738425,1322395,223825,537300,268750,590125,869925,619075,586725,1140000,0
30/07/2017,Boletos,1271125,1121275,877485,147550,396475,181925,350550,561425,362500,412625,800650,0
31/07/2017,Boletos,1904350,1835050,1566530,249275,616950,385225,729075,1000100,724500,678725,1210350,0
01/08/2017,Boletos,1749360,1699975,1444815,227500,565375,337350,678700,930350,656025,625500,1078825,0
02/08/2017,Boletos,1713815,1697150,1394750,221175,539775,320125,633500,925900,633075,620375,1112175,0
03/08/2017,Boletos,1675370,1662625,1368550,222250,523475,309575,622300,904525,627550,583600,1060350,0
04/08/2017,Boletos,1782955,1781300,1454700,233925,552700,329225,669775,962325,657800,632625,1129000,0
05/08/2017,Boletos,1803175,1796800,1352200,227100,545225,274950,598250,907550,617675,599100,1153125,0
06/08/2017,Boletos,1300525,1148775,909535,146300,398600,192275,360450,585200,362225,417550,821650,0
07/08/2017,Boletos,1911165,1873325,1651230,256025,651875,426900,728275,1020075,713225,729975,1265800,0
08/08/2017,Boletos,1719110,1741425,1475085,228700,581250,350675,660450,925475,651075,642550,1094275,0
09/08/2017,Boletos,1717900,1719850,1436890,231375,559725,346200,645200,918875,642175,651075,1122550,0
10/08/2017,Boletos,1554150,1542875,1314710,212575,522850,324825,609000,854200,599050,583525,1024725,0
11/08/2017,Boletos,1780900,1795275,1497150,242475,584850,396500,697575,980975,661775,639650,1151125,0
12/08/2017,Boletos,1852250,1847275,1396500,236950,557300,296150,621100,923975,648100,604250,1202600,0
13/08/2017,Boletos,1307200,1203100,912280,152200,391275,186650,364475,594300,367750,422275,838550,0
14/08/2017,Boletos,1935200,1951175,1714970,275300,715450,446375,801475,1099450,757325,763875,1330800,0
15/08/2017,Boletos,1817925,1818025,1560290,250825,637525,390000,737875,1005150,721075,678075,1157825,0
16/08/2017,Boletos,1805025,1822850,1536060,251900,611800,374625,714350,988775,679675,709875,1207900,0
17/08/2017,Boletos,1773525,1773375,1476690,244500,592425,358075,671675,983425,658725,653500,1163525,0
18/08/2017,Boletos,1866275,1852525,1535335,258400,617350,376575,705000,1007050,667925,664650,1211225,0
19/08/2017,Boletos,1968500,1943925,1427710,243650,560750,283925,641100,963025,649100,634600,1237725,0
20/08/2017,Boletos,1351275,1212675,905570,157275,391550,179125,367050,604325,382850,436350,858525,0
21/08/2017,Boletos,1785400,1767425,1566155,261225,636725,417550,723850,1026300,709300,714300,1249425,0
22/08/2017,Boletos,1632200,1607600,1397320,238450,564050,348250,655050,930800,649750,628900,1069275,0
23/08/2017,Boletos,1598700,1625450,1372775,232375,550425,342375,647750,926600,635350,651325,1097450,0
24/08/2017,Boletos,1578650,1597750,1372665,230075,544675,337275,634350,922000,639100,622375,1076925,0
25/08/2017,Boletos,1711000,1718625,1473155,240775,591425,370000,696825,976825,664775,658425,1151250,0
26/08/2017,Boletos,1833400,1826200,1389800,237225,535725,284200,617375,934600,647600,607350,1180450,0
27/08/2017,Boletos,1262925,1116500,896785,144075,360350,167000,392350,564525,384700,398375,791750,0
28/08/2017,Boletos,1773815,1762675,1611320,260250,652100,427150,745350,1024300,713625,736350,1285400,0
29/08/2017,Boletos,1565885,1562575,1386225,229700,554075,350900,660225,925100,639025,627775,1058225,0
30/08/2017,Boletos,1606650,1624975,1374880,236400,559000,355050,676825,946175,639950,682450,1105000,0
31/08/2017,Boletos,1621550,1640175,1422315,242675,558450,371500,687925,971215,662200,644875,964700,0
01/09/2017,Boletos,1766000,1775675,1517250,254525,607275,390275,726850,1004960,688900,671800,1188075,0
02/09/2017,Boletos,1819250,1856925,1398575,235375,536350,290075,621975,930325,650225,603425,1193650,0
03/09/2017,Boletos,1226505,1187025,879060,144075,370600,172825,370675,588900,385750,415725,803225,0
04/09/2017,Boletos,1779170,1805550,1597540,282825,646100,430125,792150,1056700,741875,730250,1284300,0
05/09/2017,Boletos,1579900,1620175,1395750,232825,549850,353625,675800,941175,641875,610400,1030575,0
06/09/2017,Boletos,1544375,1614650,1365730,232625,543950,347925,673425,916300,620250,632675,1058850,0
07/09/2017,Boletos,1535225,1596550,1356075,234425,541625,344450,659375,932275,637125,596325,1054900,0
08/09/2017,Boletos,1542350,1536700,1291845,209500,496450,310200,646600,873200,610700,555450,974560,0
09/09/2017,Boletos,1655400,1669275,1288860,218175,490850,257700,600850,875725,599100,571550,1080940,0
10/09/2017,Boletos,1194035,1129325,867465,146275,346150,162275,360475,573525,369125,395250,765000,0
11/09/2017,Boletos,1754565,1815850,1590335,271175,623200,427100,774625,1062150,719550,713900,1270300,0
12/09/2017,Boletos,1600985,1654425,1417380,242750,549250,373600,683525,948600,656300,616125,1066725,0
13/09/2017,Boletos,1609965,1647150,1395135,242650,544200,346600,660450,938425,645675,640125,1106525,0
14/09/2017,Boletos,1684600,1774725,1426905,254650,567400,359475,683300,983300,679900,641775,1144350,0
15/09/2017,Boletos,1739900,1665125,1380570,250250,575725,335050,715200,965400,686950,657975,1160900,0
16/09/2017,Boletos,1075325,997525,793140,117025,335375,152125,356075,517900,359650,358175,699300,0
17/09/2017,Boletos,1156250,1084825,832480,137350,360650,166025,346200,561525,363275,389850,787800,0
18/09/2017,Boletos,1880800,1892600,1649685,275925,678300,451125,768675,1078275,745325,742250,1312375,0
19/09/2017,Boletos,978875,935325,921020,120850,333925,248225,393285,489805,402295,392650,651100,0
20/09/2017,Boletos,0,0,0,0,0,0,0,0,0,0,0,0
21/09/2017,Boletos,44915,46950,30810,2900,7275,4700,8440,6905,15630,6975,10195,0
22/09/2017,Boletos,0,0,0,0,0,0,0,0,0,0,0,0
23/09/2017,Boletos,0,0,0,0,0,0,0,0,0,0,0,0
24/09/2017,Boletos,0,0,0,0,0,0,0,0,0,0,0,0
25/09/2017,Boletos,0,0,0,0,0,0,0,0,0,0,0,0
26/09/2017,Boletos,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2017,Boletos,0,0,0,0,0,0,0,0,0,0,0,0
28/09/2017,Boletos,1566370,1620575,1442190,240800,556925,343925,693450,945865,681625,623800,1098155,0
